duplicate_group_key,scene_id,canonical_rank,is_canonical_scene,canonical_scene_id,duplicate_group_size,platform,datetime,end_datetime,orbit_state,relative_orbit,bbox,vv_assets_n,vh_assets_n,data_role_assets_n,tiff_assets_n,asset_rows_n
"S1B|2019-09-08 05:34:51.889251+00:00|2019-09-08 05:35:16.888251+00:00|descending|66|(6.41805, 44.545765, 10.084895, 46.448452)",S1B_IW_GRDH_1SDV_20190908T053451_20190908T053516_017942_021C60_E3EC_COG,1,True,S1B_IW_GRDH_1SDV_20190908T053451_20190908T053516_017942_021C60_E3EC_COG,1,S1B,2019-09-08 05:34:51.889251+00:00,2019-09-08 05:35:16.888251+00:00,descending,66,"[6.41805, 44.545765, 10.084895, 46.448452]",4,4,3,2,11
"S1B|2019-09-08 05:35:09.100647+00:00|2019-09-08 05:35:34.099602+00:00|descending|66|(6.253391, 43.511902, 9.819581, 45.409073)",S1B_IW_GRDH_1SDV_20190908T053509_20190908T053534_017942_021C60_44C7_COG,1,True,S1B_IW_GRDH_1SDV_20190908T053509_20190908T053534_017942_021C60_44C7_COG,1,S1B,2019-09-08 05:35:09.100647+00:00,2019-09-08 05:35:34.099602+00:00,descending,66,"[6.253391, 43.511902, 9.819581, 45.409073]",4,4,3,2,11
"S1B|2019-09-09 17:22:15.673688+00:00|2019-09-09 17:22:40.671714+00:00|ascending|88|(5.927519, 43.472466, 9.492729, 45.379597)",S1B_IW_GRDH_1SDV_20190909T172215_20190909T172240_017964_021D21_4E56_COG,1,True,S1B_IW_GRDH_1SDV_20190909T172215_20190909T172240_017964_021D21_4E56_COG,1,S1B,2019-09-09 17:22:15.673688+00:00,2019-09-09 17:22:40.671714+00:00,ascending,88,"[5.927519, 43.472466, 9.492729, 45.379597]",4,4,3,2,11
"S1B|2019-09-09 17:22:15.673940+00:00|2019-09-09 17:22:40.671984+00:00|ascending|88|(5.927558, 43.472481, 9.492771, 45.379616)",S1B_IW_GRDH_1SDV_20190909T172215_20190909T172240_017964_021D21_8E49_COG,1,True,S1B_IW_GRDH_1SDV_20190909T172215_20190909T172240_017964_021D21_8E49_COG,1,S1B,2019-09-09 17:22:15.673940+00:00,2019-09-09 17:22:40.671984+00:00,ascending,88,"[5.927558, 43.472481, 9.492771, 45.379616]",4,4,3,2,11
"S1B|2019-09-09 17:22:40.673210+00:00|2019-09-09 17:23:05.672733+00:00|ascending|88|(5.474404, 44.977219, 9.205543, 46.875031)",S1B_IW_GRDH_1SDV_20190909T172240_20190909T172305_017964_021D21_58CD_COG,1,True,S1B_IW_GRDH_1SDV_20190909T172240_20190909T172305_017964_021D21_58CD_COG,1,S1B,2019-09-09 17:22:40.673210+00:00,2019-09-09 17:23:05.672733+00:00,ascending,88,"[5.474404, 44.977219, 9.205543, 46.875031]",4,4,3,2,11
"S1B|2019-09-09 17:22:40.673480+00:00|2019-09-09 17:23:05.671524+00:00|ascending|88|(5.474466, 44.977238, 9.205583, 46.874958)",S1B_IW_GRDH_1SDV_20190909T172240_20190909T172305_017964_021D21_CDED_COG,1,True,S1B_IW_GRDH_1SDV_20190909T172240_20190909T172305_017964_021D21_CDED_COG,1,S1B,2019-09-09 17:22:40.673480+00:00,2019-09-09 17:23:05.671524+00:00,ascending,88,"[5.474466, 44.977238, 9.205583, 46.874958]",4,4,3,2,11
"S1B|2019-09-15 05:26:25.942336+00:00|2019-09-15 05:26:50.940429+00:00|descending|168|(8.6943, 45.290981, 12.347694, 47.192268)",S1B_IW_GRDH_1SDV_20190915T052625_20190915T052650_018044_021F7F_BA2D_COG,1,True,S1B_IW_GRDH_1SDV_20190915T052625_20190915T052650_018044_021F7F_BA2D_COG,1,S1B,2019-09-15 05:26:25.942336+00:00,2019-09-15 05:26:50.940429+00:00,descending,168,"[8.6943, 45.290981, 12.347694, 47.192268]",4,4,3,2,11
"S1B|2019-09-15 05:26:33.531524+00:00|2019-09-15 05:26:58.530151+00:00|descending|168|(8.555599, 44.835941, 12.226183, 46.740757)",S1B_IW_GRDH_1SDV_20190915T052633_20190915T052658_018044_021F7F_6F34_COG,1,True,S1B_IW_GRDH_1SDV_20190915T052633_20190915T052658_018044_021F7F_6F34_COG,1,S1B,2019-09-15 05:26:33.531524+00:00,2019-09-15 05:26:58.530151+00:00,descending,168,"[8.555599, 44.835941, 12.226183, 46.740757]",4,4,3,2,11
"S1B|2019-09-15 05:26:50.941914+00:00|2019-09-15 05:27:15.941505+00:00|descending|168|(8.360484, 43.792713, 11.960052, 45.690105)",S1B_IW_GRDH_1SDV_20190915T052650_20190915T052715_018044_021F7F_A2EF_COG,1,True,S1B_IW_GRDH_1SDV_20190915T052650_20190915T052715_018044_021F7F_A2EF_COG,1,S1B,2019-09-15 05:26:50.941914+00:00,2019-09-15 05:27:15.941505+00:00,descending,168,"[8.360484, 43.792713, 11.960052, 45.690105]",4,4,3,2,11
"S1B|2019-09-15 05:26:58.531626+00:00|2019-09-15 05:27:23.530251+00:00|descending|168|(8.225247, 43.337376, 11.834023, 45.239262)",S1B_IW_GRDH_1SDV_20190915T052658_20190915T052723_018044_021F7F_1910_COG,1,True,S1B_IW_GRDH_1SDV_20190915T052658_20190915T052723_018044_021F7F_1910_COG,1,S1B,2019-09-15 05:26:58.531626+00:00,2019-09-15 05:27:23.530251+00:00,descending,168,"[8.225247, 43.337376, 11.834023, 45.239262]",4,4,3,2,11
"S1B|2019-09-16 17:14:04.181785+00:00|2019-09-16 17:14:29.181682+00:00|ascending|15|(7.911568, 43.593655, 11.567692, 45.501835)",S1B_IW_GRDH_1SDV_20190916T171404_20190916T171429_018066_02202D_D6BB_COG,1,True,S1B_IW_GRDH_1SDV_20190916T171404_20190916T171429_018066_02202D_D6BB_COG,1,S1B,2019-09-16 17:14:04.181785+00:00,2019-09-16 17:14:29.181682+00:00,ascending,15,"[7.911568, 43.593655, 11.567692, 45.501835]",4,4,3,2,11
"S1B|2019-09-16 17:14:04.182030+00:00|2019-09-16 17:14:29.180446+00:00|ascending|15|(7.911597, 43.593662, 11.567698, 45.501751)",S1B_IW_GRDH_1SDV_20190916T171404_20190916T171429_018066_02202D_DBED_COG,1,True,S1B_IW_GRDH_1SDV_20190916T171404_20190916T171429_018066_02202D_DBED_COG,1,S1B,2019-09-16 17:14:04.182030+00:00,2019-09-16 17:14:29.180446+00:00,ascending,15,"[7.911597, 43.593662, 11.567698, 45.501751]",4,4,3,2,11
"S1B|2019-09-16 17:14:29.181944+00:00|2019-09-16 17:14:54.180361+00:00|ascending|15|(7.517461, 45.093128, 11.243547, 47.003307)",S1B_IW_GRDH_1SDV_20190916T171429_20190916T171454_018066_02202D_B541_COG,1,True,S1B_IW_GRDH_1SDV_20190916T171429_20190916T171454_018066_02202D_B541_COG,1,S1B,2019-09-16 17:14:29.181944+00:00,2019-09-16 17:14:54.180361+00:00,ascending,15,"[7.517461, 45.093128, 11.243547, 47.003307]",4,4,3,2,11
"S1B|2019-09-16 17:14:29.183180+00:00|2019-09-16 17:14:54.181579+00:00|ascending|15|(7.517431, 45.093212, 11.243523, 47.003387)",S1B_IW_GRDH_1SDV_20190916T171429_20190916T171454_018066_02202D_DC75_COG,1,True,S1B_IW_GRDH_1SDV_20190916T171429_20190916T171454_018066_02202D_DC75_COG,1,S1B,2019-09-16 17:14:29.183180+00:00,2019-09-16 17:14:54.181579+00:00,ascending,15,"[7.517431, 45.093212, 11.243523, 47.003387]",4,4,3,2,11
"S1B|2019-09-20 05:34:43.877997+00:00|2019-09-20 05:35:08.877093+00:00|descending|66|(6.588006, 45.044556, 10.212538, 46.945133)",S1B_IW_GRDH_1SDV_20190920T053443_20190920T053508_018117_0221D2_3DAD_COG,1,True,S1B_IW_GRDH_1SDV_20190920T053443_20190920T053508_018117_0221D2_3DAD_COG,1,S1B,2019-09-20 05:34:43.877997+00:00,2019-09-20 05:35:08.877093+00:00,descending,66,"[6.588006, 45.044556, 10.212538, 46.945133]",4,4,3,2,11
"S1B|2019-09-20 05:34:52.224022+00:00|2019-09-20 05:35:17.221650+00:00|descending|66|(6.418596, 44.545895, 10.085276, 46.448521)",S1B_IW_GRDH_1SDV_20190920T053452_20190920T053517_018117_0221D2_472A_COG,1,True,S1B_IW_GRDH_1SDV_20190920T053452_20190920T053517_018117_0221D2_472A_COG,1,S1B,2019-09-20 05:34:52.224022+00:00,2019-09-20 05:35:17.221650+00:00,descending,66,"[6.418596, 44.545895, 10.085276, 46.448521]",4,4,3,2,11
"S1B|2019-09-20 05:35:08.878592+00:00|2019-09-20 05:35:33.876189+00:00|descending|66|(6.261162, 43.545437, 9.829698, 45.44249)",S1B_IW_GRDH_1SDV_20190920T053508_20190920T053533_018117_0221D2_0560_COG,1,True,S1B_IW_GRDH_1SDV_20190920T053508_20190920T053533_018117_0221D2_0560_COG,1,S1B,2019-09-20 05:35:08.878592+00:00,2019-09-20 05:35:33.876189+00:00,descending,66,"[6.261162, 43.545437, 9.829698, 45.44249]",4,4,3,2,11
"S1B|2019-09-21 17:22:16.021878+00:00|2019-09-21 17:22:41.021368+00:00|ascending|88|(5.927771, 43.472523, 9.49303, 45.379745)",S1B_IW_GRDH_1SDV_20190921T172216_20190921T172241_018139_02228B_AC89_COG,1,True,S1B_IW_GRDH_1SDV_20190921T172216_20190921T172241_018139_02228B_AC89_COG,1,S1B,2019-09-21 17:22:16.021878+00:00,2019-09-21 17:22:41.021368+00:00,ascending,88,"[5.927771, 43.472523, 9.49303, 45.379745]",4,4,3,2,11
"S1B|2019-09-21 17:22:16.022169+00:00|2019-09-21 17:22:41.020182+00:00|ascending|88|(5.927789, 43.472542, 9.493028, 45.379677)",S1B_IW_GRDH_1SDV_20190921T172216_20190921T172241_018139_02228B_D2AC_COG,1,True,S1B_IW_GRDH_1SDV_20190921T172216_20190921T172241_018139_02228B_D2AC_COG,1,S1B,2019-09-21 17:22:16.022169+00:00,2019-09-21 17:22:41.020182+00:00,ascending,88,"[5.927789, 43.472542, 9.493028, 45.379677]",4,4,3,2,11
"S1B|2019-09-21 17:22:41.021697+00:00|2019-09-21 17:23:06.021209+00:00|ascending|88|(5.474651, 44.977295, 9.205941, 46.875122)",S1B_IW_GRDH_1SDV_20190921T172241_20190921T172306_018139_02228B_B8EE_COG,1,True,S1B_IW_GRDH_1SDV_20190921T172241_20190921T172306_018139_02228B_B8EE_COG,1,S1B,2019-09-21 17:22:41.021697+00:00,2019-09-21 17:23:06.021209+00:00,ascending,88,"[5.474651, 44.977295, 9.205941, 46.875122]",4,4,3,2,11
"S1B|2019-09-21 17:22:41.022883+00:00|2019-09-21 17:23:06.020877+00:00|ascending|88|(5.474662, 44.977364, 9.205928, 46.875099)",S1B_IW_GRDH_1SDV_20190921T172241_20190921T172306_018139_02228B_0A61_COG,1,True,S1B_IW_GRDH_1SDV_20190921T172241_20190921T172306_018139_02228B_0A61_COG,1,S1B,2019-09-21 17:22:41.022883+00:00,2019-09-21 17:23:06.020877+00:00,ascending,88,"[5.474662, 44.977364, 9.205928, 46.875099]",4,4,3,2,11
"S1B|2019-09-27 05:26:26.924788+00:00|2019-09-27 05:26:51.923032+00:00|descending|168|(8.688865, 45.271561, 12.343679, 47.17276)",S1B_IW_GRDH_1SDV_20190927T052626_20190927T052651_018219_0224E4_54D5_COG,1,True,S1B_IW_GRDH_1SDV_20190927T052626_20190927T052651_018219_0224E4_54D5_COG,1,S1B,2019-09-27 05:26:26.924788+00:00,2019-09-27 05:26:51.923032+00:00,descending,168,"[8.688865, 45.271561, 12.343679, 47.17276]",4,4,3,2,11
"S1B|2019-09-27 05:26:34.187795+00:00|2019-09-27 05:26:59.186570+00:00|descending|168|(8.554408, 44.836102, 12.225125, 46.740929)",S1B_IW_GRDH_1SDV_20190927T052634_20190927T052659_018219_0224E4_9B5B_COG,1,True,S1B_IW_GRDH_1SDV_20190927T052634_20190927T052659_018219_0224E4_9B5B_COG,1,S1B,2019-09-27 05:26:34.187795+00:00,2019-09-27 05:26:59.186570+00:00,descending,168,"[8.554408, 44.836102, 12.225125, 46.740929]",4,4,3,2,11
"S1B|2019-09-27 05:26:51.924517+00:00|2019-09-27 05:27:16.922760+00:00|descending|168|(8.356259, 43.773129, 11.953832, 45.670712)",S1B_IW_GRDH_1SDV_20190927T052651_20190927T052716_018219_0224E4_E0DE_COG,1,True,S1B_IW_GRDH_1SDV_20190927T052651_20190927T052716_018219_0224E4_E0DE_COG,1,S1B,2019-09-27 05:26:51.924517+00:00,2019-09-27 05:27:16.922760+00:00,descending,168,"[8.356259, 43.773129, 11.953832, 45.670712]",4,4,3,2,11
"S1B|2019-09-27 05:26:59.188019+00:00|2019-09-27 05:27:24.186791+00:00|descending|168|(8.224057, 43.337536, 11.832968, 45.239433)",S1B_IW_GRDH_1SDV_20190927T052659_20190927T052724_018219_0224E4_C24A_COG,1,True,S1B_IW_GRDH_1SDV_20190927T052659_20190927T052724_018219_0224E4_C24A_COG,1,S1B,2019-09-27 05:26:59.188019+00:00,2019-09-27 05:27:24.186791+00:00,descending,168,"[8.224057, 43.337536, 11.832968, 45.239433]",4,4,3,2,11
"S1B|2019-09-28 17:14:04.789968+00:00|2019-09-28 17:14:29.788409+00:00|ascending|15|(7.911274, 43.593712, 11.567482, 45.501774)",S1B_IW_GRDH_1SDV_20190928T171404_20190928T171429_018241_022590_215F_COG,1,True,S1B_IW_GRDH_1SDV_20190928T171404_20190928T171429_018241_022590_215F_COG,1,S1B,2019-09-28 17:14:04.789968+00:00,2019-09-28 17:14:29.788409+00:00,ascending,15,"[7.911274, 43.593712, 11.567482, 45.501774]",4,4,3,2,11
"S1B|2019-09-28 17:14:04.790351+00:00|2019-09-28 17:14:29.788819+00:00|ascending|15|(7.911289, 43.593735, 11.5675, 45.501797)",S1B_IW_GRDH_1SDV_20190928T171404_20190928T171429_018241_022590_9517_COG,1,True,S1B_IW_GRDH_1SDV_20190928T171404_20190928T171429_018241_022590_9517_COG,1,S1B,2019-09-28 17:14:04.790351+00:00,2019-09-28 17:14:29.788819+00:00,ascending,15,"[7.911289, 43.593735, 11.5675, 45.501797]",4,4,3,2,11
"S1B|2019-09-28 17:14:29.789906+00:00|2019-09-28 17:14:54.788347+00:00|ascending|15|(7.517169, 45.093182, 11.243363, 47.00333)",S1B_IW_GRDH_1SDV_20190928T171429_20190928T171454_018241_022590_F0E0_COG,1,True,S1B_IW_GRDH_1SDV_20190928T171429_20190928T171454_018241_022590_F0E0_COG,1,S1B,2019-09-28 17:14:29.789906+00:00,2019-09-28 17:14:54.788347+00:00,ascending,15,"[7.517169, 45.093182, 11.243363, 47.00333]",4,4,3,2,11
"S1B|2019-09-28 17:14:29.790317+00:00|2019-09-28 17:14:54.788785+00:00|ascending|15|(7.517181, 45.093204, 11.24338, 47.003353)",S1B_IW_GRDH_1SDV_20190928T171429_20190928T171454_018241_022590_6274_COG,1,True,S1B_IW_GRDH_1SDV_20190928T171429_20190928T171454_018241_022590_6274_COG,1,S1B,2019-09-28 17:14:29.790317+00:00,2019-09-28 17:14:54.788785+00:00,ascending,15,"[7.517181, 45.093204, 11.24338, 47.003353]",4,4,3,2,11
"S1B|2020-04-06 05:26:29.092131+00:00|2020-04-06 05:26:54.091330+00:00|descending|168|(8.645122, 44.962269, 12.257976, 46.860447)",S1B_IW_GRDH_1SDV_20200406T052629_20200406T052654_021019_027DF4_4B50_COG,1,True,S1B_IW_GRDH_1SDV_20200406T052629_20200406T052654_021019_027DF4_4B50_COG,1,S1B,2020-04-06 05:26:29.092131+00:00,2020-04-06 05:26:54.091330+00:00,descending,168,"[8.645122, 44.962269, 12.257976, 46.860447]",4,4,3,2,11
"S1B|2020-04-06 05:26:29.092131+00:00|2020-04-06 05:26:54.091330+00:00|descending|168|(8.645122, 44.962269, 12.257976, 46.860451)",S1B_IW_GRDH_1SDV_20200406T052629_20200406T052654_021019_027DF4_5672_COG,1,True,S1B_IW_GRDH_1SDV_20200406T052629_20200406T052654_021019_027DF4_5672_COG,1,S1B,2020-04-06 05:26:29.092131+00:00,2020-04-06 05:26:54.091330+00:00,descending,168,"[8.645122, 44.962269, 12.257976, 46.860451]",4,4,3,2,11
"S1B|2020-04-06 05:26:54.092849+00:00|2020-04-06 05:27:19.090553+00:00|descending|168|(8.313276, 43.463734, 11.867208, 45.358662)",S1B_IW_GRDH_1SDV_20200406T052654_20200406T052719_021019_027DF4_0EF8_COG,1,True,S1B_IW_GRDH_1SDV_20200406T052654_20200406T052719_021019_027DF4_0EF8_COG,2,S1B,2020-04-06 05:26:54.092849+00:00,2020-04-06 05:27:19.090553+00:00,descending,168,"[8.313276, 43.463734, 11.867208, 45.358662]",4,4,3,2,11
"S1B|2020-04-06 05:26:54.092849+00:00|2020-04-06 05:27:19.090553+00:00|descending|168|(8.313276, 43.463734, 11.867208, 45.358662)",S1B_IW_GRDH_1SDV_20200406T052654_20200406T052719_021019_027DF4_9756_COG,2,False,S1B_IW_GRDH_1SDV_20200406T052654_20200406T052719_021019_027DF4_0EF8_COG,2,S1B,2020-04-06 05:26:54.092849+00:00,2020-04-06 05:27:19.090553+00:00,descending,168,"[8.313276, 43.463734, 11.867208, 45.358662]",4,4,3,2,11
"S1B|2020-04-07 17:14:01.819594+00:00|2020-04-07 17:14:26.818091+00:00|ascending|15|(7.911818, 43.593456, 11.567726, 45.501484)",S1B_IW_GRDH_1SDV_20200407T171401_20200407T171426_021041_027EA2_3500_COG,1,True,S1B_IW_GRDH_1SDV_20200407T171401_20200407T171426_021041_027EA2_3500_COG,1,S1B,2020-04-07 17:14:01.819594+00:00,2020-04-07 17:14:26.818091+00:00,ascending,15,"[7.911818, 43.593456, 11.567726, 45.501484]",4,4,3,2,11
"S1B|2020-04-07 17:14:01.819596+00:00|2020-04-07 17:14:26.818092+00:00|ascending|15|(7.911818, 43.593456, 11.567726, 45.501484)",S1B_IW_GRDH_1SDV_20200407T171401_20200407T171426_021041_027EA2_CDC8_COG,1,True,S1B_IW_GRDH_1SDV_20200407T171401_20200407T171426_021041_027EA2_CDC8_COG,1,S1B,2020-04-07 17:14:01.819596+00:00,2020-04-07 17:14:26.818092+00:00,ascending,15,"[7.911818, 43.593456, 11.567726, 45.501484]",4,4,3,2,11
"S1B|2020-04-07 17:14:26.819589+00:00|2020-04-07 17:14:51.818085+00:00|ascending|15|(7.517758, 45.09293, 11.243642, 47.003044)",S1B_IW_GRDH_1SDV_20200407T171426_20200407T171451_021041_027EA2_E8A2_COG,1,True,S1B_IW_GRDH_1SDV_20200407T171426_20200407T171451_021041_027EA2_E8A2_COG,1,S1B,2020-04-07 17:14:26.819589+00:00,2020-04-07 17:14:51.818085+00:00,ascending,15,"[7.517758, 45.09293, 11.243642, 47.003044]",4,4,3,2,11
"S1B|2020-04-07 17:14:26.819590+00:00|2020-04-07 17:14:51.818087+00:00|ascending|15|(7.517758, 45.09293, 11.243642, 47.003044)",S1B_IW_GRDH_1SDV_20200407T171426_20200407T171451_021041_027EA2_7D6D_COG,1,True,S1B_IW_GRDH_1SDV_20200407T171426_20200407T171451_021041_027EA2_7D6D_COG,1,S1B,2020-04-07 17:14:26.819590+00:00,2020-04-07 17:14:51.818087+00:00,ascending,15,"[7.517758, 45.09293, 11.243642, 47.003044]",4,4,3,2,11
"S1B|2020-04-11 05:34:56.426336+00:00|2020-04-11 05:35:21.424441+00:00|descending|66|(6.392594, 44.153347, 9.994405, 46.050396)",S1B_IW_GRDH_1SDV_20200411T053456_20200411T053521_021092_02804A_91CB_COG,1,True,S1B_IW_GRDH_1SDV_20200411T053456_20200411T053521_021092_02804A_91CB_COG,1,S1B,2020-04-11 05:34:56.426336+00:00,2020-04-11 05:35:21.424441+00:00,descending,66,"[6.392594, 44.153347, 9.994405, 46.050396]",4,4,3,2,11
"S1B|2020-04-11 05:34:56.426336+00:00|2020-04-11 05:35:21.424442+00:00|descending|66|(6.392595, 44.153347, 9.994406, 46.050396)",S1B_IW_GRDH_1SDV_20200411T053456_20200411T053521_021092_02804A_151A_COG,1,True,S1B_IW_GRDH_1SDV_20200411T053456_20200411T053521_021092_02804A_151A_COG,1,S1B,2020-04-11 05:34:56.426336+00:00,2020-04-11 05:35:21.424442+00:00,descending,66,"[6.392595, 44.153347, 9.994406, 46.050396]",4,4,3,2,11
"S1B|2020-04-12 17:22:13.719185+00:00|2020-04-12 17:22:38.718664+00:00|ascending|88|(5.928015, 43.472328, 9.493128, 45.379551)",S1B_IW_GRDH_1SDV_20200412T172213_20200412T172238_021114_028107_D7BA_COG,1,True,S1B_IW_GRDH_1SDV_20200412T172213_20200412T172238_021114_028107_D7BA_COG,1,S1B,2020-04-12 17:22:13.719185+00:00,2020-04-12 17:22:38.718664+00:00,ascending,88,"[5.928015, 43.472328, 9.493128, 45.379551]",4,4,3,2,11
"S1B|2020-04-12 17:22:13.719185+00:00|2020-04-12 17:22:38.718664+00:00|ascending|88|(5.928016, 43.472328, 9.493129, 45.379551)",S1B_IW_GRDH_1SDV_20200412T172213_20200412T172238_021114_028107_2FA3_COG,1,True,S1B_IW_GRDH_1SDV_20200412T172213_20200412T172238_021114_028107_2FA3_COG,1,S1B,2020-04-12 17:22:13.719185+00:00,2020-04-12 17:22:38.718664+00:00,ascending,88,"[5.928016, 43.472328, 9.493129, 45.379551]",4,4,3,2,11
